MatchID,Team,Player,Runs,StrikeRate,Wickets,Fours,Sixes
166,Lahore Qalandars,Babar Azam,54,71.3,3,9,4
166,Lahore Qalandars,Mohammad Rizwan,44,162.64,2,3,5
166,Lahore Qalandars,Haider Ali,7,76.03,2,3,0
166,Lahore Qalandars,Usman Qadir,10,191.23,1,3,5
166,Lahore Qalandars,Hasan Ali,74,133.42,2,7,1
166,Lahore Qalandars,Sarfaraz Ahmed,30,54.36,2,2,0
166,Lahore Qalandars,Mohammad Hafeez,16,131.03,3,1,6
166,Peshawar Zalmi,Chris Jordan,47,58.77,3,4,5
166,Peshawar Zalmi,Babar Azam,69,119.39,0,7,5
166,Peshawar Zalmi,Mohammad Rizwan,81,153.65,2,4,3
166,Peshawar Zalmi,Usman Qadir,13,143.34,4,2,2
166,Peshawar Zalmi,Hasan Ali,6,107.95,4,3,4
166,Peshawar Zalmi,David Wiese,56,73.11,3,10,1
166,Peshawar Zalmi,Asif Ali,43,125.87,0,2,1
166,Peshawar Zalmi,Iftikhar Ahmed,40,139.82,4,5,3
166,Peshawar Zalmi,Mohammad Nawaz,50,163.74,2,4,4
166,Peshawar Zalmi,Shadab Khan,92,160.92,1,7,1
166,Peshawar Zalmi,Ben Cutting,80,78.14,4,1,6
167,Karachi Kings,Hasan Ali,30,154.53,4,6,6
167,Karachi Kings,Fakhar Zaman,95,142.13,0,7,6
167,Karachi Kings,Shadab Khan,6,179.44,3,4,5
167,Karachi Kings,Mohammad Rizwan,4,169.69,1,9,1
167,Karachi Kings,Mohammad Nawaz,45,65.54,4,9,2
167,Karachi Kings,Babar Azam,88,103.24,4,5,5
167,Karachi Kings,Shaheen Afridi,97,66.41,0,2,1
167,Karachi Kings,Imad Wasim,18,185.8,3,4,1
167,Karachi Kings,Wahab Riaz,28,133.63,1,2,0
167,Karachi Kings,Iftikhar Ahmed,46,178.57,1,2,0
167,Karachi Kings,Usman Qadir,48,76.42,2,10,6
167,Peshawar Zalmi,Imad Wasim,25,196.42,2,4,3
167,Peshawar Zalmi,Chris Jordan,2,95.71,4,7,4
167,Peshawar Zalmi,Iftikhar Ahmed,76,137.02,2,0,2
167,Peshawar Zalmi,Sarfaraz Ahmed,59,53.12,1,0,6
167,Peshawar Zalmi,Mohammad Nawaz,47,142.08,3,8,5
167,Peshawar Zalmi,Shoaib Malik,44,60.71,2,3,6
167,Peshawar Zalmi,Usman Qadir,87,117.23,2,9,5
167,Peshawar Zalmi,Babar Azam,23,109.59,1,2,4
167,Peshawar Zalmi,Haris Rauf,94,97.48,1,4,1
167,Peshawar Zalmi,Ben Cutting,57,188.19,3,5,6
167,Peshawar Zalmi,Fakhar Zaman,21,74.0,2,9,1
168,Lahore Qalandars,Babar Azam,83,105.33,1,2,4
168,Lahore Qalandars,Haris Rauf,36,67.55,2,6,1
168,Lahore Qalandars,Mohammad Rizwan,5,72.75,2,5,6
168,Lahore Qalandars,Iftikhar Ahmed,85,155.17,3,3,3
168,Lahore Qalandars,Shoaib Malik,31,119.49,1,10,3
168,Lahore Qalandars,Imad Wasim,22,174.0,2,10,6
168,Lahore Qalandars,Shaheen Afridi,23,56.41,3,1,2
168,Lahore Qalandars,David Wiese,84,88.88,4,0,5
168,Lahore Qalandars,Mohammad Hafeez,85,132.68,0,3,1
168,Lahore Qalandars,Mohammad Nawaz,92,66.05,4,0,0
168,Lahore Qalandars,Ben Cutting,34,136.08,1,2,0
168,Quetta Gladiators,Mohammad Rizwan,84,186.75,0,5,4
168,Quetta Gladiators,Hasan Ali,19,180.46,4,6,4
168,Quetta Gladiators,Shadab Khan,63,198.72,2,0,0
168,Quetta Gladiators,Fakhar Zaman,97,137.43,4,5,2
168,Quetta Gladiators,Chris Jordan,71,130.59,3,4,2
168,Quetta Gladiators,Iftikhar Ahmed,96,70.03,0,0,6
168,Quetta Gladiators,Shaheen Afridi,49,76.65,4,7,3
168,Quetta Gladiators,Haider Ali,81,128.66,1,5,4
168,Quetta Gladiators,Shoaib Malik,41,166.39,3,10,3
168,Quetta Gladiators,David Wiese,36,191.86,3,4,6
168,Quetta Gladiators,Imad Wasim,95,67.81,3,2,1
169,Karachi Kings,Mohammad Hafeez,2,95.85,0,0,2
169,Karachi Kings,Hasan Ali,20,141.76,4,3,6
169,Karachi Kings,Fakhar Zaman,14,92.21,3,8,4
169,Karachi Kings,Shadab Khan,98,179.28,0,1,3
169,Karachi Kings,Haris Rauf,78,116.98,3,9,4
169,Karachi Kings,Iftikhar Ahmed,76,196.51,2,9,5
169,Karachi Kings,Mohammad Rizwan,67,64.48,1,8,5
169,Karachi Kings,Haider Ali,25,66.63,4,0,0
169,Karachi Kings,Shaheen Afridi,28,181.28,3,6,0
169,Karachi Kings,David Wiese,94,153.23,1,0,0
169,Karachi Kings,Usman Qadir,0,102.18,1,2,4
169,Multan Sultans,Asif Ali,41,171.44,2,3,4
169,Multan Sultans,Sarfaraz Ahmed,30,132.47,0,5,4
169,Multan Sultans,David Wiese,88,74.28,3,9,1
169,Multan Sultans,Iftikhar Ahmed,84,166.75,4,0,0
169,Multan Sultans,Chris Jordan,57,109.72,3,2,6
169,Multan Sultans,Haris Rauf,58,163.44,1,3,1
169,Multan Sultans,Shaheen Afridi,71,198.94,1,8,4
169,Multan Sultans,Babar Azam,49,150.98,1,3,6
169,Multan Sultans,Hasan Ali,61,111.13,0,8,2
169,Multan Sultans,Ben Cutting,81,67.11,4,6,1
169,Multan Sultans,Mohammad Nawaz,50,118.23,1,6,4
170,Islamabad United,Mohammad Hafeez,91,141.32,0,10,4
170,Islamabad United,Fakhar Zaman,65,159.66,1,5,1
170,Islamabad United,Babar Azam,59,160.58,0,8,3
170,Islamabad United,Mohammad Rizwan,41,156.24,0,6,3
170,Islamabad United,Sarfaraz Ahmed,63,107.85,0,6,6
170,Islamabad United,Mohammad Nawaz,80,158.5,4,2,0
170,Islamabad United,Asif Ali,81,184.83,4,8,0
170,Islamabad United,Imad Wasim,83,171.98,1,1,4
170,Islamabad United,Usman Qadir,16,120.06,3,6,0
170,Islamabad United,Chris Jordan,58,187.73,0,5,4
170,Islamabad United,Haris Rauf,53,136.93,4,10,1
170,Peshawar Zalmi,David Wiese,48,105.3,3,8,3
170,Peshawar Zalmi,Mohammad Hafeez,97,75.62,2,9,6
170,Peshawar Zalmi,Shoaib Malik,12,70.75,3,3,2
170,Peshawar Zalmi,Haider Ali,78,126.08,4,2,2
170,Peshawar Zalmi,Hasan Ali,41,83.53,2,10,3
170,Peshawar Zalmi,Ben Cutting,80,145.47,3,4,1
170,Peshawar Zalmi,Asif Ali,74,179.25,0,7,2
170,Peshawar Zalmi,Babar Azam,80,121.28,4,6,3
170,Peshawar Zalmi,Usman Qadir,75,198.27,2,1,6
170,Peshawar Zalmi,Mohammad Rizwan,56,136.11,3,7,0
170,Peshawar Zalmi,Sarfaraz Ahmed,71,50.58,4,7,2
171,Islamabad United,Haider Ali,64,177.05,0,6,3
171,Islamabad United,Imad Wasim,31,93.35,3,8,5
171,Islamabad United,David Wiese,43,80.94,4,8,6
171,Islamabad United,Shoaib Malik,68,66.02,3,4,6
171,Islamabad United,Mohammad Hafeez,74,130.06,2,4,2
171,Islamabad United,Sarfaraz Ahmed,1,168.85,1,10,5
171,Islamabad United,Shadab Khan,65,170.93,0,5,1
171,Islamabad United,Shaheen Afridi,15,175.35,0,2,3
171,Islamabad United,Chris Jordan,17,194.18,0,6,3
171,Islamabad United,Fakhar Zaman,37,132.93,0,0,6
171,Islamabad United,Ben Cutting,69,76.87,4,4,2
171,Lahore Qalandars,Mohammad Nawaz,39,150.01,4,8,1
171,Lahore Qalandars,Fakhar Zaman,79,139.25,3,4,6
171,Lahore Qalandars,Wahab Riaz,95,199.23,4,5,3
171,Lahore Qalandars,Babar Azam,30,52.19,3,5,0
171,Lahore Qalandars,Sarfaraz Ahmed,6,50.09,0,10,2
171,Lahore Qalandars,Haris Rauf,92,108.56,3,1,4
171,Lahore Qalandars,Asif Ali,99,139.47,1,0,2
171,Lahore Qalandars,Iftikhar Ahmed,49,93.92,4,4,6
171,Lahore Qalandars,Ben Cutting,72,78.74,3,8,5
171,Lahore Qalandars,Hasan Ali,37,114.8,4,0,4
171,Lahore Qalandars,David Wiese,97,121.98,0,10,0
172,Peshawar Zalmi,Mohammad Nawaz,88,68.43,1,4,2
172,Peshawar Zalmi,Haider Ali,38,192.45,2,2,4
172,Peshawar Zalmi,Hasan Ali,76,190.72,3,7,2
172,Peshawar Zalmi,Haris Rauf,85,101.44,3,8,3
172,Peshawar Zalmi,Shaheen Afridi,47,74.73,0,6,1
172,Peshawar Zalmi,Babar Azam,100,166.72,0,5,2
172,Peshawar Zalmi,Chris Jordan,78,139.6,3,2,2
172,Peshawar Zalmi,Asif Ali,54,165.22,1,2,0
172,Peshawar Zalmi,Fakhar Zaman,77,51.19,1,3,5
172,Peshawar Zalmi,Sarfaraz Ahmed,82,148.99,3,0,2
172,Peshawar Zalmi,David Wiese,63,96.1,3,4,4
172,Islamabad United,Mohammad Hafeez,40,50.92,0,2,2
172,Islamabad United,Asif Ali,42,159.3,1,1,1
172,Islamabad United,Shoaib Malik,89,174.33,4,0,0
172,Islamabad United,Wahab Riaz,94,87.37,1,10,1
172,Islamabad United,Haris Rauf,11,189.58,0,7,1
172,Islamabad United,Hasan Ali,99,146.01,3,7,1
172,Islamabad United,Mohammad Rizwan,54,165.86,4,10,4
172,Islamabad United,Shaheen Afridi,93,86.96,2,8,2
172,Islamabad United,Fakhar Zaman,91,151.27,4,5,1
172,Islamabad United,Imad Wasim,23,137.67,2,2,5
172,Islamabad United,David Wiese,44,70.99,2,1,3
173,Islamabad United,Fakhar Zaman,6,129.36,0,5,2
173,Islamabad United,Mohammad Nawaz,76,63.91,3,7,2
173,Islamabad United,Asif Ali,34,120.74,2,10,1
173,Islamabad United,Haider Ali,45,165.86,2,7,6
173,Islamabad United,Shoaib Malik,67,159.77,2,1,6
173,Islamabad United,Mohammad Hafeez,59,67.86,4,4,5
173,Islamabad United,Shaheen Afridi,73,118.92,2,4,6
173,Islamabad United,Wahab Riaz,77,80.48,2,3,3
173,Islamabad United,Haris Rauf,65,130.15,1,3,0
173,Islamabad United,Babar Azam,67,82.67,0,1,5
173,Islamabad United,Hasan Ali,25,85.95,4,9,1
173,Karachi Kings,Haris Rauf,69,121.28,0,4,6
173,Karachi Kings,Shaheen Afridi,71,115.22,2,10,0
173,Karachi Kings,Mohammad Nawaz,40,77.23,3,4,3
173,Karachi Kings,Haider Ali,41,174.76,1,5,5
173,Karachi Kings,Hasan Ali,28,122.39,4,0,0
173,Karachi Kings,Iftikhar Ahmed,65,134.68,0,5,3
173,Karachi Kings,Imad Wasim,87,121.75,2,4,6
173,Karachi Kings,Chris Jordan,48,124.48,3,7,5
173,Karachi Kings,David Wiese,48,190.03,4,6,4
173,Karachi Kings,Mohammad Rizwan,8,198.04,1,3,6
173,Karachi Kings,Wahab Riaz,50,70.48,4,9,2
174,Lahore Qalandars,Iftikhar Ahmed,14,57.23,4,8,2
174,Lahore Qalandars,Haris Rauf,61,84.18,0,8,1
174,Lahore Qalandars,Imad Wasim,87,156.33,1,1,5
174,Lahore Qalandars,Asif Ali,10,131.05,3,10,4
174,Lahore Qalandars,Shaheen Afridi,37,185.69,1,10,2
174,Lahore Qalandars,Mohammad Hafeez,49,91.54,4,8,2
174,Lahore Qalandars,Usman Qadir,79,162.66,4,7,4
174,Lahore Qalandars,Chris Jordan,47,115.71,4,5,6
174,Lahore Qalandars,Ben Cutting,99,183.47,2,10,5
174,Lahore Qalandars,Babar Azam,73,102.28,4,2,4
174,Lahore Qalandars,Mohammad Nawaz,94,66.67,4,0,1
174,Peshawar Zalmi,Shadab Khan,81,141.27,3,1,3
174,Peshawar Zalmi,Mohammad Rizwan,1,188.93,4,8,2
174,Peshawar Zalmi,Usman Qadir,33,188.82,0,4,6
174,Peshawar Zalmi,David Wiese,26,113.82,1,8,3
174,Peshawar Zalmi,Chris Jordan,66,65.72,1,3,5
174,Peshawar Zalmi,Haris Rauf,3,81.49,4,5,6
174,Peshawar Zalmi,Haider Ali,55,177.34,0,1,4
174,Peshawar Zalmi,Ben Cutting,31,141.46,3,8,0
174,Peshawar Zalmi,Imad Wasim,35,191.79,2,9,0
174,Peshawar Zalmi,Shoaib Malik,2,160.68,4,10,6
174,Peshawar Zalmi,Fakhar Zaman,92,135.93,1,1,3
175,Quetta Gladiators,Usman Qadir,28,173.47,2,1,5
175,Quetta Gladiators,Chris Jordan,84,96.96,4,8,6
175,Quetta Gladiators,Shaheen Afridi,2,163.18,3,0,6
175,Quetta Gladiators,Shoaib Malik,85,97.76,1,10,3
175,Quetta Gladiators,Asif Ali,2,161.92,0,1,4
175,Quetta Gladiators,Mohammad Rizwan,30,168.09,0,0,1
175,Quetta Gladiators,Imad Wasim,68,68.85,4,7,2
175,Quetta Gladiators,Sarfaraz Ahmed,17,146.95,2,5,0
175,Quetta Gladiators,Iftikhar Ahmed,31,158.53,0,9,0
175,Quetta Gladiators,Mohammad Hafeez,88,129.67,4,1,6
175,Quetta Gladiators,Fakhar Zaman,64,157.58,0,4,2
175,Lahore Qalandars,Shaheen Afridi,26,106.87,3,2,3
175,Lahore Qalandars,Shadab Khan,10,82.55,2,8,5
175,Lahore Qalandars,Mohammad Hafeez,76,110.14,1,3,2
175,Lahore Qalandars,Sarfaraz Ahmed,30,169.77,0,0,5
175,Lahore Qalandars,Usman Qadir,42,131.68,3,1,2
175,Lahore Qalandars,Fakhar Zaman,81,193.34,3,10,1
175,Lahore Qalandars,Mohammad Nawaz,11,147.6,3,6,1
175,Lahore Qalandars,Ben Cutting,74,123.1,1,5,2
175,Lahore Qalandars,Hasan Ali,14,65.19,2,3,3
175,Lahore Qalandars,Imad Wasim,86,142.02,1,8,1
175,Lahore Qalandars,Wahab Riaz,60,122.92,3,0,6
176,Peshawar Zalmi,Hasan Ali,10,106.66,2,4,0
176,Peshawar Zalmi,David Wiese,90,152.44,0,0,0
176,Peshawar Zalmi,Haris Rauf,79,199.88,3,5,5
176,Peshawar Zalmi,Iftikhar Ahmed,26,100.21,2,6,6
176,Peshawar Zalmi,Chris Jordan,33,56.43,2,1,0
176,Peshawar Zalmi,Babar Azam,24,150.39,4,0,1
176,Peshawar Zalmi,Ben Cutting,62,197.02,0,4,1
176,Peshawar Zalmi,Fakhar Zaman,62,112.95,3,2,6
176,Peshawar Zalmi,Shadab Khan,65,180.85,2,10,2
176,Peshawar Zalmi,Mohammad Rizwan,86,90.59,0,8,6
176,Peshawar Zalmi,Imad Wasim,74,84.49,2,3,0
176,Islamabad United,Chris Jordan,72,76.06,4,8,6
176,Islamabad United,Haris Rauf,35,190.77,4,7,6
176,Islamabad United,Shaheen Afridi,34,180.68,2,1,6
176,Islamabad United,Ben Cutting,90,85.57,2,8,5
176,Islamabad United,Haider Ali,58,70.37,3,1,3
176,Islamabad United,Sarfaraz Ahmed,34,183.24,0,10,3
176,Islamabad United,Shadab Khan,70,193.98,0,1,6
176,Islamabad United,Shoaib Malik,49,175.87,2,0,1
176,Islamabad United,Asif Ali,39,192.07,4,8,6
176,Islamabad United,Mohammad Hafeez,66,185.17,4,7,1
176,Islamabad United,Babar Azam,70,120.48,2,8,1
177,Multan Sultans,Wahab Riaz,77,51.87,0,5,1
177,Multan Sultans,Sarfaraz Ahmed,65,173.89,3,0,1
177,Multan Sultans,Iftikhar Ahmed,69,69.16,1,5,2
177,Multan Sultans,Mohammad Hafeez,100,75.03,0,4,0
177,Multan Sultans,Haider Ali,83,177.11,1,1,4
177,Multan Sultans,Ben Cutting,4,158.62,2,7,3
177,Multan Sultans,Babar Azam,17,51.1,2,1,0
177,Multan Sultans,Shadab Khan,7,156.09,3,9,6
177,Multan Sultans,Shaheen Afridi,90,90.82,4,3,1
177,Multan Sultans,Fakhar Zaman,34,105.68,1,8,5
177,Multan Sultans,Haris Rauf,9,58.92,3,9,2
177,Lahore Qalandars,Fakhar Zaman,19,161.66,2,9,3
177,Lahore Qalandars,Shadab Khan,26,77.5,2,1,3
177,Lahore Qalandars,Chris Jordan,38,169.02,1,4,0
177,Lahore Qalandars,Imad Wasim,33,174.86,1,2,3
177,Lahore Qalandars,Usman Qadir,12,66.18,4,0,0
177,Lahore Qalandars,Babar Azam,24,95.82,4,6,0
177,Lahore Qalandars,Mohammad Hafeez,88,107.22,0,7,0
177,Lahore Qalandars,Shoaib Malik,19,131.92,3,10,1
177,Lahore Qalandars,Iftikhar Ahmed,7,190.14,1,0,0
177,Lahore Qalandars,Mohammad Nawaz,76,100.28,1,6,6
177,Lahore Qalandars,Wahab Riaz,53,158.22,0,9,2
178,Peshawar Zalmi,Sarfaraz Ahmed,7,64.37,1,2,2
178,Peshawar Zalmi,Haris Rauf,72,194.85,0,7,1
178,Peshawar Zalmi,David Wiese,78,119.22,1,0,5
178,Peshawar Zalmi,Babar Azam,57,75.75,0,1,1
178,Peshawar Zalmi,Mohammad Nawaz,69,171.95,4,0,5
178,Peshawar Zalmi,Hasan Ali,65,120.89,0,10,3
178,Peshawar Zalmi,Wahab Riaz,63,71.38,0,0,6
178,Peshawar Zalmi,Chris Jordan,32,97.43,2,6,6
178,Peshawar Zalmi,Mohammad Hafeez,14,199.82,0,9,1
178,Peshawar Zalmi,Usman Qadir,70,171.16,0,7,6
178,Peshawar Zalmi,Haider Ali,0,118.22,2,3,3
178,Islamabad United,Shaheen Afridi,11,147.19,0,2,2
178,Islamabad United,Shadab Khan,23,82.2,4,4,6
178,Islamabad United,Wahab Riaz,10,71.29,0,9,2
178,Islamabad United,Mohammad Hafeez,39,161.29,3,7,1
178,Islamabad United,Mohammad Nawaz,48,142.55,1,10,1
178,Islamabad United,Haris Rauf,53,146.23,2,5,0
178,Islamabad United,Iftikhar Ahmed,28,188.44,3,6,0
178,Islamabad United,Mohammad Rizwan,83,119.84,2,8,0
178,Islamabad United,Usman Qadir,86,70.09,2,5,4
178,Islamabad United,Hasan Ali,69,102.61,3,0,1
178,Islamabad United,Shoaib Malik,13,65.95,0,5,4
179,Islamabad United,Chris Jordan,52,88.29,4,6,6
179,Islamabad United,Mohammad Rizwan,65,151.17,1,3,3
179,Islamabad United,Hasan Ali,48,199.87,0,8,4
179,Islamabad United,Haris Rauf,34,96.79,2,0,4
179,Islamabad United,Iftikhar Ahmed,95,84.61,4,1,4
179,Islamabad United,Haider Ali,14,135.78,3,4,4
179,Islamabad United,Shoaib Malik,72,69.59,3,4,0
179,Islamabad United,Shadab Khan,6,110.55,4,3,3
179,Islamabad United,Mohammad Nawaz,77,194.29,1,3,6
179,Islamabad United,Mohammad Hafeez,41,196.95,2,8,2
179,Islamabad United,Imad Wasim,65,115.56,3,0,4
179,Karachi Kings,Hasan Ali,21,59.89,1,3,5
179,Karachi Kings,Fakhar Zaman,93,123.75,1,0,2
179,Karachi Kings,Wahab Riaz,42,50.22,1,3,0
179,Karachi Kings,Mohammad Nawaz,7,53.09,4,8,3
179,Karachi Kings,Haris Rauf,31,168.99,3,7,1
179,Karachi Kings,Ben Cutting,75,66.68,0,0,4
179,Karachi Kings,Shadab Khan,66,135.76,4,1,0
179,Karachi Kings,Sarfaraz Ahmed,32,67.87,0,0,4
179,Karachi Kings,Mohammad Rizwan,11,107.67,1,3,1
179,Karachi Kings,Shoaib Malik,87,124.17,3,9,5
179,Karachi Kings,Babar Azam,68,191.76,4,7,5
180,Quetta Gladiators,Ben Cutting,33,108.28,0,0,0
180,Quetta Gladiators,Shaheen Afridi,76,172.39,4,8,2
180,Quetta Gladiators,Iftikhar Ahmed,87,82.87,3,1,0
180,Quetta Gladiators,Babar Azam,92,175.25,3,1,0
180,Quetta Gladiators,Asif Ali,66,182.36,2,1,5
180,Quetta Gladiators,Shadab Khan,77,133.29,2,4,2
180,Quetta Gladiators,Imad Wasim,64,71.23,4,4,1
180,Quetta Gladiators,Chris Jordan,2,78.37,2,10,0
180,Quetta Gladiators,Haris Rauf,8,104.45,2,3,2
180,Quetta Gladiators,Sarfaraz Ahmed,52,111.67,3,5,3
180,Quetta Gladiators,Wahab Riaz,73,141.08,2,4,4
180,Multan Sultans,Imad Wasim,34,182.19,0,2,5
180,Multan Sultans,Iftikhar Ahmed,98,130.86,0,8,1
180,Multan Sultans,Haris Rauf,17,147.89,4,7,4
180,Multan Sultans,Usman Qadir,98,93.35,0,2,3
180,Multan Sultans,Shadab Khan,18,55.05,2,8,0
180,Multan Sultans,Shoaib Malik,63,89.31,2,2,3
180,Multan Sultans,Babar Azam,29,168.45,2,10,1
180,Multan Sultans,Shaheen Afridi,52,96.74,1,5,3
180,Multan Sultans,David Wiese,2,51.26,0,2,4
180,Multan Sultans,Ben Cutting,12,198.87,4,2,4
180,Multan Sultans,Mohammad Rizwan,89,99.8,4,1,5
181,Peshawar Zalmi,Haris Rauf,4,59.12,4,2,1
181,Peshawar Zalmi,Mohammad Rizwan,7,89.68,3,0,0
181,Peshawar Zalmi,Hasan Ali,10,69.17,1,8,1
181,Peshawar Zalmi,Asif Ali,58,63.0,0,2,1
181,Peshawar Zalmi,Shoaib Malik,16,135.17,3,1,2
181,Peshawar Zalmi,Mohammad Hafeez,11,68.76,2,8,5
181,Peshawar Zalmi,Babar Azam,47,51.73,3,6,6
181,Peshawar Zalmi,Shadab Khan,41,83.66,2,4,3
181,Peshawar Zalmi,Mohammad Nawaz,92,56.9,2,10,1
181,Peshawar Zalmi,Sarfaraz Ahmed,18,196.77,3,3,6
181,Peshawar Zalmi,Shaheen Afridi,81,94.98,0,1,4
181,Karachi Kings,Mohammad Rizwan,62,176.8,2,3,2
181,Karachi Kings,Asif Ali,71,194.17,0,7,3
181,Karachi Kings,Wahab Riaz,68,75.36,2,1,5
181,Karachi Kings,Babar Azam,86,68.93,3,10,1
181,Karachi Kings,Shoaib Malik,50,117.96,0,8,3
181,Karachi Kings,David Wiese,53,155.54,3,5,5
181,Karachi Kings,Haider Ali,100,110.03,1,2,2
181,Karachi Kings,Haris Rauf,9,193.46,4,7,3
181,Karachi Kings,Chris Jordan,69,116.3,2,9,2
181,Karachi Kings,Fakhar Zaman,60,120.06,0,10,1
181,Karachi Kings,Shadab Khan,74,59.01,1,5,0
182,Quetta Gladiators,Shaheen Afridi,30,96.98,2,3,2
182,Quetta Gladiators,Haris Rauf,6,96.09,3,6,4
182,Quetta Gladiators,Fakhar Zaman,19,192.12,1,1,2
182,Quetta Gladiators,Mohammad Nawaz,81,114.92,2,9,5
182,Quetta Gladiators,Mohammad Hafeez,96,103.44,2,4,4
182,Quetta Gladiators,Imad Wasim,100,75.81,3,10,5
182,Quetta Gladiators,Haider Ali,35,170.15,0,1,0
182,Quetta Gladiators,Wahab Riaz,85,156.54,3,3,4
182,Quetta Gladiators,Shadab Khan,70,62.05,1,7,1
182,Quetta Gladiators,Mohammad Rizwan,0,178.58,3,3,2
182,Quetta Gladiators,Asif Ali,28,100.6,4,4,4
182,Islamabad United,Mohammad Nawaz,51,88.95,0,5,6
182,Islamabad United,Hasan Ali,12,172.48,0,2,0
182,Islamabad United,Mohammad Rizwan,20,172.28,2,4,1
182,Islamabad United,Ben Cutting,84,162.46,0,2,1
182,Islamabad United,Imad Wasim,3,67.77,3,0,2
182,Islamabad United,Mohammad Hafeez,78,161.6,4,6,0
182,Islamabad United,Iftikhar Ahmed,30,124.5,0,10,6
182,Islamabad United,Sarfaraz Ahmed,64,107.76,0,3,1
182,Islamabad United,Haider Ali,7,199.93,1,1,4
182,Islamabad United,Babar Azam,57,132.61,4,9,4
182,Islamabad United,Haris Rauf,6,62.03,2,0,0
183,Peshawar Zalmi,Sarfaraz Ahmed,59,164.29,4,6,0
183,Peshawar Zalmi,Mohammad Hafeez,99,162.38,3,2,6
183,Peshawar Zalmi,Haider Ali,45,152.56,4,0,5
183,Peshawar Zalmi,Fakhar Zaman,64,88.76,4,10,2
183,Peshawar Zalmi,Wahab Riaz,81,120.0,4,5,6
183,Peshawar Zalmi,Shaheen Afridi,46,188.19,0,1,1
183,Peshawar Zalmi,Iftikhar Ahmed,56,101.11,2,8,1
183,Peshawar Zalmi,Shoaib Malik,90,67.91,3,2,4
183,Peshawar Zalmi,David Wiese,67,151.4,3,8,5
183,Peshawar Zalmi,Usman Qadir,0,120.75,3,9,6
183,Peshawar Zalmi,Chris Jordan,7,157.26,3,1,3
183,Islamabad United,Fakhar Zaman,86,139.36,4,10,3
183,Islamabad United,Haris Rauf,32,122.17,0,8,1
183,Islamabad United,Babar Azam,62,100.83,1,0,3
183,Islamabad United,Mohammad Nawaz,53,133.95,0,0,1
183,Islamabad United,Ben Cutting,36,132.05,4,5,6
183,Islamabad United,Iftikhar Ahmed,45,119.83,4,0,0
183,Islamabad United,Mohammad Hafeez,21,147.7,2,3,6
183,Islamabad United,Wahab Riaz,98,70.24,3,2,1
183,Islamabad United,Mohammad Rizwan,15,108.61,0,6,4
183,Islamabad United,Shoaib Malik,85,164.51,4,5,6
183,Islamabad United,Haider Ali,58,88.94,3,0,3
184,Quetta Gladiators,Usman Qadir,41,58.24,0,6,2
184,Quetta Gladiators,Shoaib Malik,18,108.26,0,7,0
184,Quetta Gladiators,Mohammad Rizwan,27,79.64,0,10,4
184,Quetta Gladiators,Haris Rauf,98,88.7,1,4,6
184,Quetta Gladiators,Fakhar Zaman,27,155.42,0,9,4
184,Quetta Gladiators,Haider Ali,28,136.68,2,8,6
184,Quetta Gladiators,Mohammad Hafeez,37,125.51,1,0,0
184,Quetta Gladiators,Hasan Ali,38,186.93,3,9,6
184,Quetta Gladiators,Chris Jordan,9,172.11,2,3,0
184,Quetta Gladiators,David Wiese,18,65.14,0,6,3
184,Quetta Gladiators,Shaheen Afridi,92,104.71,4,6,5
184,Multan Sultans,Mohammad Hafeez,41,52.56,0,4,3
184,Multan Sultans,Iftikhar Ahmed,53,88.94,1,7,4
184,Multan Sultans,Wahab Riaz,74,168.09,0,5,3
184,Multan Sultans,David Wiese,31,132.77,2,1,1
184,Multan Sultans,Asif Ali,69,165.56,3,7,2
184,Multan Sultans,Fakhar Zaman,12,70.1,4,5,6
184,Multan Sultans,Shadab Khan,72,124.66,0,5,2
184,Multan Sultans,Imad Wasim,33,73.21,0,10,6
184,Multan Sultans,Shaheen Afridi,76,119.28,1,6,0
184,Multan Sultans,Shoaib Malik,19,94.35,2,6,6
184,Multan Sultans,Babar Azam,94,176.39,2,4,3
185,Multan Sultans,Usman Qadir,7,174.04,3,1,2
185,Multan Sultans,Ben Cutting,49,170.83,3,8,5
185,Multan Sultans,Shadab Khan,96,84.48,0,3,0
185,Multan Sultans,Shaheen Afridi,62,97.71,1,8,0
185,Multan Sultans,Shoaib Malik,99,77.86,3,4,6
185,Multan Sultans,Mohammad Nawaz,9,176.08,4,5,5
185,Multan Sultans,Wahab Riaz,58,150.76,3,0,1
185,Multan Sultans,Chris Jordan,72,75.91,2,6,5
185,Multan Sultans,Babar Azam,67,110.42,1,7,1
185,Multan Sultans,Haris Rauf,71,127.43,2,0,3
185,Multan Sultans,Fakhar Zaman,53,114.29,1,0,3
185,Karachi Kings,Iftikhar Ahmed,93,132.27,3,7,3
185,Karachi Kings,Sarfaraz Ahmed,88,70.75,4,2,1
185,Karachi Kings,Shadab Khan,67,114.69,4,7,4
185,Karachi Kings,Haider Ali,6,110.97,0,4,4
185,Karachi Kings,Mohammad Rizwan,66,199.05,4,10,1
185,Karachi Kings,Haris Rauf,22,58.63,2,5,6
185,Karachi Kings,Usman Qadir,30,88.96,2,0,5
185,Karachi Kings,Shoaib Malik,67,191.54,4,2,3
185,Karachi Kings,Fakhar Zaman,25,136.66,0,5,4
185,Karachi Kings,Hasan Ali,57,114.36,2,0,2
185,Karachi Kings,Ben Cutting,24,152.27,2,6,3
